platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
platform,title,url,published_by,developed_by,released,genre,perspective,visual,art,gameplay,interface,user_reviews,user_review_count,average_user_review,critic_reviews,critic_review_count,average_critic_review
SNES,NBA 2K9,https://www.mobygames.com/game/37550/nba-2k9/,"2K Games, Inc. ak tronic Software & Services GmbH 1C Company","Visual Concepts, Ltd.","October 7, 2008 on PlayStation 2",Sports,Diagonal-down,2D scrolling,,,,[],0,0,"[100, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 87, 87, 87, 87, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 84, 84, 84, 84, 83, 83, 83, 82, 82, 82, 82, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 74, 70, 70, 70, 70, 67]",94,84.58510638297872
SNES,International Superstar Soccer '98,https://www.mobygames.com/game/9131/international-superstar-soccer-98/,"Konami Co., Ltd.",Major A Konami OSA Ltd.,1998 on Nintendo 64,Sports,Diagonal-down,2D scrolling,,,Direct control,[],0,0,"[100, 100, 95, 95, 94, 94, 93, 93, 92, 91, 91, 90, 90, 90, 90, 90, 89, 85, 60]",19,90.63157894736842
SNES,Bayonetta 2,https://www.mobygames.com/game/70372/bayonetta-2/,"Nintendo Co., Ltd.",Platinum Games Inc.,"September 24, 2014 on Wii U",Action,Behind view,,,Hack and slash,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 88, 87, 86, 86, 85, 85, 85, 85, 80, 80, 80, 80, 80, 80, 80, 75, 75, 70, 60]",103,91.42718446601941
SNES,Gran Turismo 7,https://www.mobygames.com/game/180080/gran-turismo-7/,Sony Interactive Entertainment America LLC Sony Interactive Entertainment Europe Ltd.,Polyphony Digital Inc.,"March 4, 2022 on PlayStation 4",Racing / DrivingSimulation,1st-personBehind view,,,,Direct control,[],0,0,"[100, 100, 100, 100, 98, 95, 95, 94, 92, 90, 90, 90, 90, 89, 86, 85, 84, 82, 82, 80, 80, 80, 70, 60]",24,88.0
SNES,Jade Empire,https://www.mobygames.com/game/17863/jade-empire/,"Microsoft Corporation Electronic Arts, Inc.",BioWare Corporation,"April 12, 2005 on Xbox",Role-playing (RPG),Behind view,,,Action RPG,,"[4.1, 3.4, 3.8, 4.3, 3.8, 3.8]",6,3.866666666666667,"[100, 100, 100, 100, 99, 97, 95, 95, 95, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 86, 85, 85, 84, 84, 84, 84, 84, 83, 83, 80, 80, 80, 80, 80, 80, 80, 70, 65]",43,87.69767441860465
SNES,WWE Smackdown! Here Comes the Pain,https://www.mobygames.com/game/11768/wwe-smackdown-here-comes-the-pain/,THQ Inc.,Yuke's Co. Ltd.,"October 27, 2003 on PlayStation 2",Sports,,,,,,[4.8],1,4.8,"[100, 100, 92, 92, 91, 90, 90, 90, 85, 80, 80, 80, 80, 80, 70]",15,86.66666666666667
SNES,Football Manager 2011,https://www.mobygames.com/game/50844/football-manager-2011/,1C-SoftClub SEGA Europe Ltd.,Sports Interactive Limited,"November 5, 2010 on Windows",SimulationSportsStrategy / tactics,Diagonal-downText-based / Spreadsheet,,,Managerial / business simulation,Menu structures,[],0,0,"[93, 93, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 87, 85, 85, 85, 85, 84, 84, 84, 80, 80, 80, 80, 80, 80, 80, 70]",33,86.15151515151516
SNES,TOCA Race Driver 3,https://www.mobygames.com/game/23413/toca-race-driver-3/,"Codemasters Software Company Limited, The Buka Entertainment ak tronic Software & Services GmbH Feral Interactive Ltd.","Codemasters Software Company Limited, The",2006 on Windows,Racing / DrivingSimulation,1st-personBehind view,,,,,[4.4],1,4.4,"[100, 95, 95, 95, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 88, 88, 88, 87, 87, 87, 87, 87, 87, 87, 87, 87, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 82, 82, 82, 82, 82, 82, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 70, 70, 70, 70, 70, 70, 65, 65]",92,84.06521739130434
SNES,Burnout: Revenge,https://www.mobygames.com/game/19356/burnout-revenge/,"Electronic Arts, Inc.",Criterion Software Ltd.,"September 13, 2005 on PlayStation 2",ActionRacing / Driving,1st-personBehind view,,,,Direct control,"[5.0, 5.0, 3.8, 2.8, 4.5]",5,4.220000000000001,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 97, 97, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 93, 93, 93, 93, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 89, 89, 88, 88, 88, 88, 88, 87, 87, 87, 87, 86, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 83, 83, 83, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75, 75, 75, 75, 70, 70, 70]",182,88.6043956043956
SNES,M.U.S.H.A.,https://www.mobygames.com/game/22661/musha/,"Toaplan Co., Ltd. Seismic Software Inc. naxat Co., Ltd. SEGA of America, Inc.",Compile,"December 21, 1990 on Genesis",Action,Top-down,2D scrolling,,ArcadeShooter,,[4.5],1,4.5,"[100, 100, 100, 92, 92, 90, 90, 90, 88, 85, 85, 85, 84, 84, 80, 80, 80, 78, 70, 70, 70]",21,85.38095238095238
SNES,Mario + Rabbids: Sparks of Hope,https://www.mobygames.com/game/193002/mario-rabbids-sparks-of-hope/,"Ubisoft Entertainment SA Nintendo Co., Ltd.",Ubisoft Paris Studios SARL Ubisoft Studios SRL,"October 20, 2022 on Nintendo Switch",Role-playing (RPG),Diagonal-down,Free camera,,Tactical RPG,Point and select,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 96, 95, 95, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 88, 87, 87, 87, 87, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 70, 70, 60, 60]",124,85.99193548387096
SNES,The Legend of Zelda: Ocarina of Time 3D,https://www.mobygames.com/game/51904/the-legend-of-zelda-ocarina-of-time-3d/,"Nintendo Co., Ltd.","Grezzo Co., Ltd. Nintendo EAD","June 16, 2011 on Nintendo 3DS",Action,Behind view,,,MetroidvaniaPuzzle elements,,[5.0],1,5.0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 98, 98, 98, 98, 97, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 92, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 85, 85, 80]",66,95.0
SNES,Persona 4 Golden,https://www.mobygames.com/game/59294/persona-4-golden/,"Index Corporation Index Digital Media, Inc. SEGA Corporation SEGA of America, Inc.",Index Corporation,"June 14, 2012 on PS Vita",Role-playing (RPG),3rd-person (Other),,Anime / Manga,,,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 95, 95, 95, 95, 95, 94, 94, 93, 93, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 85, 80, 80, 80, 80, 70]",53,92.81132075471699
SNES,Total War: Warhammer III,https://www.mobygames.com/game/180055/total-war-warhammer-iii/,SEGA Europe Ltd. Feral Interactive Ltd.,"Creative Assembly Ltd., The","February 17, 2022 on Windows",Strategy / tactics,Diagonal-down,Free camera,,Real-time tactics (RTT)Turn-based strategy (TBS),Multiple units/characters controlPoint and select,[],0,0,"[100, 100, 100, 95, 95, 95, 95, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 88, 88, 87, 85, 85, 85, 85, 85, 85, 85, 81, 80, 80, 80, 80, 80, 80, 80, 80, 75, 60]",48,87.25
SNES,Super Mario Maker 2,https://www.mobygames.com/game/122207/super-mario-maker-2/,"Nintendo Co., Ltd.",Nintendo EPD,"June 28, 2019 on Nintendo Switch",Action,Side view,2D scrolling,,Platform,Direct controlPoint and select,[5.0],1,5.0,"[100, 100, 100, 100, 95, 95, 94, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 86, 85, 85, 85, 85, 84, 84, 84, 84, 80, 80]",29,89.3103448275862
SNES,Project Gotham Racing 2,https://www.mobygames.com/game/11216/project-gotham-racing-2/,Microsoft Corporation,"Bizarre Creations, Ltd.",2003 on Xbox,Racing / Driving,1st-personBehind view,,,,Direct control,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 98, 97, 97, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 93, 93, 92, 92, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 87, 87, 85, 83, 83, 80, 80, 80, 75]",65,92.73846153846154
SNES,Hatsune Miku: Project DIVA - Future Tone,https://www.mobygames.com/game/83544/hatsune-miku-project-diva-future-tone/,"SEGA of America, Inc.","SEGA Interactive Co., Ltd.","January 10, 2017 on PlayStation 4",Action,3rd-person (Other),,Anime / Manga,Music / rhythm,,[],0,0,"[100, 95, 95, 90, 90, 85, 77, 75]",8,88.375
SNES,Soul Blade,https://www.mobygames.com/game/3676/soul-blade/,Namco Limited Namco Hometek Inc. Sony Computer Entertainment Europe Ltd.,Project Soul,1996 on Arcade,Action,Side view,2D scrolling,,ArcadeFighting,,"[4.6, 4.6]",2,4.6,"[100, 100, 100, 100, 100, 100, 96, 95, 91, 91, 90, 90, 90, 90, 88, 87, 86, 85, 85, 84, 83, 83, 82, 80, 80, 80, 70, 60]",28,88.07142857142857
SNES,Granblue Fantasy: Relink,https://www.mobygames.com/game/216823/granblue-fantasy-relink/,"Cygames, Inc. XSEED Games","Cygames, Inc.","February 1, 2024 on Windows",Role-playing (RPG),Behind view,,Anime / Manga,Action RPG,Direct control,[],0,0,"[100, 100, 95, 93, 92, 90, 90, 90, 90, 90, 90, 85, 85, 83, 81, 80, 80, 80, 80, 80, 80, 80, 70, 70]",24,85.58333333333333
SNES,Tropico: Mucho Macho Edition,https://www.mobygames.com/game/13138/tropico-mucho-macho-edition/,"Gathering of Developers, Inc. MacSoft ak tronic Software & Services GmbH Mastertronic Games Ltd. Take-Two Interactive Software, Inc.",PopTop Software Inc. BreakAway Games Ltd.,2002 on Windows,Compilation,,,,,,[],0,0,"[90, 90, 87, 84, 80, 74]",6,84.16666666666667
SNES,Fallout,https://www.mobygames.com/game/223/fallout/,"MacPlay Interplay Productions, Inc. Dice Multi Media Europe B.V. Sold Out Sales & Marketing Ltd. Best Distribution S.R.L. 1C Company Bethesda Softworks LLC","Interplay Productions, Inc. Black Isle Studios",1997 on Macintosh,Role-playing (RPG),Diagonal-down,,,,Point and select,"[4.8, 4.1, 4.5, 4.8, 5.0, 5.0, 3.2, 5.0, 5.0, 4.8, 4.6, 4.8, 4.4, 5.0, 4.8, 5.0, 2.6, 4.8, 4.8, 4.5, 5.0, 5.0]",22,4.613636363636363,"[100, 100, 100, 100, 100, 100, 95, 95, 95, 95, 95, 93, 93, 93, 92, 92, 92, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 87, 85, 85, 85, 84, 84, 84, 83, 81, 81, 80, 80, 80, 80, 80, 80, 80, 80, 77, 77, 77, 77, 71, 70, 70, 60]",64,87.203125
SNES,Shenmue II,https://www.mobygames.com/game/5405/shenmue-ii/,SEGA Corporation Microsoft Corporation,"SEGA-AM2 Co., LTD.","August 6, 2001 on Dreamcast",Simulation,Behind view,,,FightingQuick Time Events (QTEs),,"[4.7, 5.0, 3.9]",3,4.533333333333333,"[100, 100, 100, 100, 100, 99, 98, 98, 97, 95, 95, 95, 95, 94, 94, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 87, 87, 86, 86, 85, 84, 84, 83, 83, 83, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 73, 73, 70, 70, 68, 60]",57,87.15789473684211
SNES,The Witcher 3: Wild Hunt,https://www.mobygames.com/game/76174/the-witcher-3-wild-hunt/,CD Projekt S.A. Warner Bros. Interactive Entertainment Inc.,,2015 on Windows,Special edition,,,,,,[],0,0,[],0,0
SNES,"Papers, Please",https://www.mobygames.com/game/62666/papers-please/,"3909, LLC.","3909, LLC.","August 8, 2013 on Windows",PuzzleSimulation,1st-personDiagonal-down,Fixed / flip-screen,,,Point and select,[],0,0,"[100, 100, 100, 98, 92, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 87, 87, 87, 85, 85, 85, 85, 85, 84, 82, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 70, 69, 50]",58,85.29310344827586
SNES,Shin Megami Tensei: Persona 4,https://www.mobygames.com/game/38259/shin-megami-tensei-persona-4/,"Atlus Co., Ltd. Atlus U.S.A., Inc. Square Enix Ltd Sony Computer Entertainment America LLC","Atlus Co., Ltd.","July 10, 2008 on PlayStation 2",Role-playing (RPG),Behind view,,Anime / Manga,,,"[4.3, 2.8]",2,3.55,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 98, 96, 96, 95, 94, 94, 93, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 87, 85, 80, 80, 80, 80, 80, 80, 80, 70, 70, 70]",42,89.85714285714286
SNES,The Elder Scrolls IV: Oblivion,https://www.mobygames.com/game/21735/the-elder-scrolls-iv-oblivion/,"Bethesda Softworks LLC 2K Games, Inc. 1C Company Ubisoft Entertainment SA Spike Co., Ltd. ak tronic Software & Services GmbH Cenega Poland Sp. z o.o.",Bethesda Game Studios,"March 20, 2006 on Windows",Role-playing (RPG),1st-personBehind view,,,Action RPGSandbox / open world,Direct control,"[3.3, 4.0, 2.0, 3.9, 4.4, 2.6, 4.3, 4.9, 4.9, 4.7, 4.6, 5.0, 1.4]",13,3.8461538461538467,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 97, 97, 97, 97, 97, 97, 97, 97, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 88, 88, 88, 88, 88, 87, 87, 85, 85, 85, 84, 84, 81, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 79, 75, 60, 60, 38]",242,92.36776859504133
SNES,Pillars of Eternity II: Deadfire,https://www.mobygames.com/game/108391/pillars-of-eternity-ii-deadfire/,"MP Digital, LLC Versus Evil LLC Obsidian Entertainment, Inc.","Obsidian Entertainment, Inc.","May 8, 2018 on Windows",Role-playing (RPG),Diagonal-down,,,,Multiple units/characters control,[],0,0,"[100, 100, 100, 98, 97, 95, 95, 95, 93, 92, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 86, 85, 85, 85, 85, 85, 85, 83, 83, 80, 80, 80, 80, 80, 80, 80, 80, 76, 74, 72, 70, 70]",57,87.28070175438596
SNES,Lightening Force: Quest for the Darkstar,https://www.mobygames.com/game/6640/lightening-force-quest-for-the-darkstar/,"SEGA of America, Inc. Technosoft Co., Ltd. SEGA Games Co., Ltd.","Technosoft Co., Ltd.",1992 on Genesis,Action,Side view,2D scrolling,Anime / Manga,Shooter,,"[3.6, 5.0, 5.0]",3,4.533333333333333,"[100, 100, 100, 100, 100, 100, 100, 97, 97, 96, 95, 95, 94, 93, 92, 92, 92, 91, 90, 90, 90, 88, 87, 87, 85, 85, 80, 80, 80, 77, 75]",31,91.2258064516129
SNES,Lil' Guardsman,https://www.mobygames.com/game/216472/lil-guardsman/,Versus Evil LLC tinyBuild LLC,Hilltop Studios,"January 23, 2024 on Windows",Adventure,Side view,2D scrolling,,Puzzle elementsRPG elements,Point and select,[],0,0,"[100, 95, 95, 92, 90, 90, 90, 90, 90, 90, 90, 90, 85, 85, 85, 85, 85, 83, 82, 80, 80, 80, 80, 80, 80, 75, 74, 73, 70]",29,84.96551724137932
SNES,Pokémon Silver Version,https://www.mobygames.com/game/5426/pokemon-silver-version/,"Nintendo Co., Ltd. Nintendo of America Inc. Nintendo of Europe GmbH","Nintendo Co., Ltd. Game Freak, Inc. Creatures, Inc.","November 21, 1999 on Game Boy Color",Role-playing (RPG),Diagonal-down,,,Japanese-style RPG (JRPG),,[4.2],1,4.2,"[100, 100, 100, 98, 96, 95, 95, 93, 90, 90, 90, 87, 80, 80, 78, 70, 60]",17,88.3529411764706
SNES,Virtua Racing,https://www.mobygames.com/game/8131/virtua-racing/,"SEGA Enterprises Ltd. SEGA of America, Inc. Tec Toy Indústria de Brinquedos S.A. SEGA Europe Ltd.","SEGA-AM2 Co., LTD.",1992 on Arcade,Racing / Driving,1st-personBehind view,,,Arcade,,"[3.6, 4.0]",2,3.8,"[100, 100, 100, 99, 97, 96, 96, 94, 93, 92, 92, 91, 90, 90, 90, 90, 90, 88, 88, 88, 86, 85, 85, 85, 80, 80, 80, 80, 80, 80, 79, 79, 78, 75, 70, 68]",36,87.05555555555556
SNES,Luigi's Mansion 3,https://www.mobygames.com/game/130053/luigis-mansion-3/,"Nintendo Co., Ltd.","Next Level Games, Inc.","October 31, 2019 on Nintendo Switch",Action,Behind viewSide view,,,Puzzle elements,Direct control,[],0,0,"[100, 100, 100, 90, 90, 90, 90, 90, 90, 90, 88, 87, 85, 83, 82, 80, 80, 80, 80, 80, 75]",21,87.14285714285714
SNES,MechWarrior 3,https://www.mobygames.com/game/284/mechwarrior-3/,"Hasbro Interactive, Inc. MicroProse Software, Inc. Acer TWP Corp","Zipper Interactive, Inc.",1999 on Windows,ActionSimulation,1st-personBehind view,,,,Direct control,"[3.9, 3.8, 4.3, 4.7, 4.2, 3.3, 3.9, 4.2, 3.5, 3.7]",10,3.95,"[95, 93, 92, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 89, 89, 88, 87, 86, 86, 86, 85, 85, 84, 83, 83, 82, 80, 80, 80, 80, 74, 60]",32,85.9375
SNES,International Superstar Soccer 64,https://www.mobygames.com/game/9130/international-superstar-soccer-64/,"Konami Co., Ltd.",Major A Konami OSA Ltd.,1997 on Nintendo 64,Sports,,,,,,[4.0],1,4.0,"[100, 100, 100, 98, 98, 97, 96, 95, 95, 93, 92, 92, 92, 91, 91, 91, 90, 90, 80]",19,93.73684210526316
SNES,Jet Grind Radio,https://www.mobygames.com/game/4126/jet-grind-radio/,"SEGA Corporation SEGA of America, Inc.",Smilebit,"June 29, 2000 on Dreamcast",Action,Behind view,,,Quick Time Events (QTEs)Tricks / stunts,Direct control,"[4.2, 4.3, 4.8, 4.7, 4.3, 5.0, 3.8]",7,4.442857142857143,"[100, 100, 100, 100, 100, 100, 100, 97, 96, 96, 96, 95, 95, 94, 94, 94, 93, 93, 93, 93, 92, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 88, 83, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 76, 75, 75, 65, 65, 60, 56, 50, 50]",74,86.44594594594595
SNES,CrossCode,https://www.mobygames.com/game/84453/crosscode/,Deck13 Interactive GmbH DANGEN Entertainment KK,Radical Fish Games,"May 15, 2015 on Windows",Role-playing (RPG),Diagonal-down,2D scrolling,Anime / Manga,Action RPGPuzzle elements,,[4.6],1,4.6,"[100, 95, 95, 95, 95, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 87, 85, 84, 84, 84, 84, 84, 82, 80, 79, 75]",28,88.14285714285714
SNES,Castle of Illusion starring Mickey Mouse,https://www.mobygames.com/game/36588/castle-of-illusion-starring-mickey-mouse/,"SEGA of America, Inc. SEGA Enterprises Ltd. Tec Toy Indústria de Brinquedos S.A.",SEGA Enterprises Ltd.,1990 on SEGA Master System,Action,Side view,2D scrolling,,Platform,,[],0,0,"[100, 100, 100, 100, 100, 97, 96, 95, 95, 93, 93, 93, 93, 92, 90, 90, 90, 89, 85, 85, 85, 85, 85, 85, 83, 83, 83, 83, 83, 82, 82, 81, 80, 80, 80, 80, 80, 80, 80, 80, 78, 75, 70, 60]",44,86.3409090909091
SNES,Braid,https://www.mobygames.com/game/35529/braid/,"Microsoft Corporation Number None Inc. Hothead Games, Inc. MumboJumbo, LLC ZOO Corporation UTV Ignition Entertainment Ltd. Game Factory Interactive Ltd. Russobit-M",Number None Inc.,"August 6, 2008 on Xbox 360",ActionPuzzle,Side view,2D scrolling,,Platform,Direct control,"[5.0, 5.0, 3.6, 4.2, 3.6, 4.2, 1.6]",7,3.885714285714286,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 99, 96, 95, 95, 95, 95, 95, 94, 94, 94, 93, 92, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 88, 88, 88, 87, 87, 87, 86, 85, 85, 85, 85, 85, 85, 85, 83, 82, 80, 80, 80, 80, 80, 80, 80, 75, 75, 75]",89,91.08988764044943
SNES,Ghost Trick: Phantom Detective,https://www.mobygames.com/game/50004/ghost-trick-phantom-detective/,"Capcom Co., Ltd. Capcom Mobile, Inc.","Capcom Co., Ltd.","June 19, 2010 on Nintendo DS",Adventure,Side view,,,Puzzle elements,,[],0,0,"[100, 100, 100, 90, 90, 90, 90, 90, 90, 90, 90, 89, 88, 85, 85, 85, 85, 83, 82, 82, 82, 82, 80, 80, 80, 80, 80, 80, 70, 70, 70, 60]",32,84.3125
SNES,Real Racing 2,https://www.mobygames.com/game/50350/real-racing-2/,"Firemint Pty Ltd. Electronic Arts, Inc. Nokia Oyj",Firemint Pty Ltd.,"December 16, 2010 on iPhone",Racing / DrivingSimulation,1st-personBehind view,,,,Direct controlMotion control,[],0,0,"[100, 100, 100, 100, 100, 95, 90, 90, 90, 90, 85, 80, 80]",13,92.3076923076923
SNES,Burnout: Paradise,https://www.mobygames.com/game/32402/burnout-paradise/,"Electronic Arts, Inc.",Criterion Software Ltd.,January 2008 on PlayStation 3,Racing / Driving,1st-personBehind view,,,Sandbox / open world,,[],0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 95, 95, 95, 94, 94, 93, 93, 92, 92, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 88, 88, 88, 88, 88, 88, 87, 87, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 83, 83, 83, 83, 82, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 77, 77, 75, 75, 75, 73, 71, 71, 70, 70, 70, 70, 67, 62, 50]",162,87.0679012345679
SNES,Street Fighter Alpha 3,https://www.mobygames.com/game/3707/street-fighter-alpha-3/,"Capcom Co., Ltd. Sony Computer Entertainment Inc.","Capcom Co., Ltd.",1998 on Arcade,Action,Side view,2D scrolling,Anime / Manga,Fighting,,"[4.4, 4.6]",2,4.5,"[100, 100, 100, 100, 100, 100, 100, 100, 95, 94, 94, 94, 94, 93, 93, 92, 92, 91, 91, 90, 90, 90, 90, 90, 90, 89, 88, 87, 86, 86, 85, 85, 83, 82, 82, 80, 80, 80, 80, 80, 80, 80, 73, 70, 67, 65, 60, 60, 58]",49,86.3061224489796
